Date,qqq,lqd,hyg,tlt,ief,shy,gld,slv,efa,eem,iyr,xle,xlk,xlf,GC=F,RPAR
2020-05-04,0.003707957184192097,0.0016881325745064135,0.0010968961399658815,0.00043574829312024825,0.0014093490970573618,0.0013764710309717998,0.0020774318056270237,-0.0007786958901222099,0.0013041723670803097,0.003528220530370758,0.000777580807293039,0.008294209999841292,0.004031134469295745,-0.0004367572329300009,0.0028400324843872405,0.001773107630611177
2020-05-05,0.0064657936770847885,0.003933856112125813,0.005929238092792657,0.0029180840937132048,0.004050464425962166,0.004175185990893651,0.005046554565354491,0.006522237295138159,0.004559885216344242,0.0053188163269157675,0.005153976885879388,0.004360101491791593,0.00695147759736189,0.003557901940138133,0.003905418371693839,0.004544702867384478
2020-05-06,-0.003206324044881378,-0.006681092736130965,-0.005573205213975937,-0.007664695382062034,-0.005177439494227673,-0.004368248785675774,-0.007008698768857355,-0.004581158861789189,-0.00573673506434341,-0.005050384789798986,-0.007752827274019611,-0.009663851560624223,-0.0028826262650017836,-0.008751493011535202,-0.006807924723318046,-0.006759116497632353
2020-05-07,0.010321404683818881,0.008281743171239154,0.008253606087871825,0.011087276444539329,0.008967225823036351,0.007884553740850331,0.010816177802482363,0.012631086463230058,0.010760902711089315,0.009366576870873678,0.010398696159469402,0.012946571396147546,0.010745047806931708,0.012436491889645618,0.012211066459011911,0.010644567775587489
2020-05-08,0.009633302528869807,0.005933750208510329,0.008791122249961463,0.0042921826609714255,0.006236227921239128,0.006846229772039107,0.005690291197587597,0.00941688488721673,0.010291891413450154,0.011105220012039733,0.011664678921576837,0.016005304405426496,0.009825641013052238,0.0112003126714815,0.005510072682850402,0.007582009273762562
2020-05-11,0.0009910681047932003,-0.002549392991663604,-0.0016995834005748246,-0.002357949379382598,-0.0013562080186439252,-0.0008659825726929605,-0.002043434175362493,-0.0007967068204015959,-0.0009726278735648375,-0.0020996669895752577,-0.003619996342084733,-0.0043036748456657305,0.0005327024143177185,-0.004654947427008818,-0.0025044061452133585,-0.002269480749404709
2020-05-12,-0.01269842908260093,-0.0065835292043764865,-0.00876286340115036,-0.006458123956217348,-0.007850907883522213,-0.008464793082576333,-0.007733197155493326,-0.008788012084471669,-0.011046679746984528,-0.009276024703366465,-0.017696494364429688,-0.0120280814983808,-0.012640553555570594,-0.013725999886509582,-0.007437457243148177,-0.008906628288130209
2020-05-13,-0.010334454612291738,-0.0073737408734025406,-0.00889071113969679,-0.0064319674859749385,-0.007420088277682807,-0.007831298473321553,-0.005906768843820105,-0.006028245577994102,-0.009365100747421314,-0.00821528492070795,-0.012560138978616138,-0.01691492582374407,-0.011277350554676152,-0.013749587903784262,-0.006716536696283199,-0.008128638020083206
2020-05-14,0.008513792526883383,0.007896263533866615,0.005558667406709299,0.008200774503828905,0.006555237704772558,0.006197142701127016,0.008013361531849865,0.009817235836253229,0.0043382632770024455,0.0070127783638591,0.007171417051370747,0.008482372282713006,0.008791502092989827,0.01137404149658579,0.009067312563622459,0.007573379873262747
2020-05-15,0.0032950353936465155,0.0026993116250608835,0.002276611740004429,0.001482196752786145,0.0018655896360652551,0.00211217820760675,0.0031254946557506364,0.011449801162719063,0.0021781752713244543,-0.0007407425969968482,0.0010729509365866455,0.0012217531947382823,0.0030075134233979654,0.0006753599113439404,0.0037572805229254863,0.0022530794477333507
2020-05-18,0.016379005309613268,0.01378837540523416,0.016184582562366785,0.008261777916110862,0.011422628101101569,0.012491134948689826,0.011139788164667513,0.016263187491324667,0.020738185587334465,0.020479436217326192,0.024311567412483432,0.028990497013996138,0.017552570537137654,0.022913870246453544,0.010188835336679664,0.014671343767360474
2020-05-19,-0.004533732959315748,-0.0038778039818409297,-0.0037827946394301286,-0.003284278068457622,-0.0034714582938823206,-0.003917040227694776,-0.0021024543579082427,0.0007806787634044993,-0.006785592401566895,-0.0056350586279734745,-0.006279680794629913,-0.009632277505422934,-0.0047634835439908626,-0.008912708735040006,-0.0026004708785042656,-0.004373702030821288
2020-05-20,0.012226937753018658,0.01042834805793273,0.010352942162736873,0.008832090427475032,0.00828266403171611,0.008233271604248955,0.008708127811104855,0.010583309120156788,0.012402884528449683,0.01087194273313778,0.010173379379058173,0.01621422861557604,0.012614362504865334,0.012679753457624017,0.008967135220030205,0.010186378914999602
2020-05-21,-0.005281427968028534,-0.0032562014183683363,-0.003152614297965011,-0.002603738193237142,-0.00297165771441386,-0.0031494317864275523,-0.00601855088814574,-0.007993265731473036,-0.005422433835840384,-0.005388688198633678,-0.003377769621165343,-0.006305303175353921,-0.005893033543340569,-0.0037376345470900452,-0.006542101603019273,-0.003973697601358155
2020-05-22,0.0022069522144769673,0.0015165808341916077,0.002010211120253027,0.002719790690384052,0.0018947065828692012,0.0015165808341916077,0.0026999481240124992,0.002519098092201091,0.0009562699278552601,-0.002623205265591153,0.004237820066211553,0.0002768946319913778,0.0022446795117753294,0.0007893114705825344,0.003155636409424103,0.0011280349408834623
2020-05-26,0.0045336841901109275,0.004798220659141257,0.0065755683100316275,0.002391712874482539,0.004548507697880596,0.0050736331909172,0.002230661278923969,0.004200807199607288,0.010797949338698327,0.009465593251998625,0.01236857609296542,0.010634960311303817,0.004866364147793819,0.015475098322799426,0.001637690935960552,0.004840081893887467
2020-05-27,0.008496722600339499,0.008232664818196875,0.007820638584087644,0.007037778922740299,0.007569757966565813,0.007359021030641819,0.0077657019279388706,0.009659434040380974,0.009829253683234116,0.00804988165064998,0.011251366997758803,0.009984249192819893,0.00854642595824849,0.01607825284661489,0.008050452483980806,0.008282160154588256
2020-05-28,-0.0014354664740340395,-0.0010070824099629317,-0.00097982343843964,-0.0019109518780194936,-0.0013557697041577256,-0.0010825608475761063,-0.0005048667928639538,-0.0006795683595066748,0.0007140795935751587,-0.0025671828484935635,-0.0003534810740649963,-0.006766563183850969,-0.0015669379143563456,-0.004333739385187005,-0.0008241201097968088,-0.0009421134733333148
2020-05-29,0.006096209696497948,0.004461703157124566,0.003969646367162029,0.004593892684009972,0.003807362939918404,0.003165644138805881,0.004637326592953564,0.008971688584150908,0.002463898110210452,0.006616736189971686,0.001094827278084911,0.0022411427548814445,0.005687604299339668,0.0008852904138516048,0.0059205586211908655,0.004183064206564771
2020-06-01,0.002413808711633685,0.0017257836829764497,0.0033267046237579747,0.00046739783099612373,0.0017350705814464676,0.0017908004122932522,0.002734646099462195,0.007096011634496274,0.0062739816130430275,0.006425586922648546,0.006438032581470159,0.0053226701444815385,0.0017526604193401287,0.004120545985963924,0.0019175280486956317,0.002922620049561813
2020-06-02,0.00479043035894958,0.004086976280781238,0.005431454697343705,0.002721772648352858,0.003120402391195429,0.0034488820314352605,0.0021535165971508924,0.00040794374977787,0.00531865772550729,0.008215722078637064,0.005241556969014436,0.009026979078134776,0.0053275667771113784,0.005053645784419434,0.0019987614994733866,0.0043117669438804546
2020-06-03,0.005392408863364811,0.004371522426218793,0.005426359306602962,0.001833219804354718,0.003308153529989726,0.004331009170015903,0.0008026522061813689,0.00021714731614220096,0.009270063935438416,0.009148540347756988,0.010498730533179517,0.010363438470030522,0.006050456100797224,0.011949737481168371,0.0013162568883660119,0.004206277876639125
2020-06-04,-0.0039343552536874075,-0.003137807125390992,-0.003151234008882544,-0.005427499817892914,-0.0033259938922251785,-0.0024854401012198847,-0.0004264127393837215,-0.0018034946123638117,-0.0033886506788977444,-0.005350659850582775,-0.004232343955279885,-0.002483724233306708,-0.004177762658595521,0.001830218625133915,-4.610002538977479e-05,-0.003870088663148144
2020-06-05,0.014672373568361836,0.011740498142540785,0.012595302323918896,0.009282246612617735,0.00970994472002677,0.010637514304068358,0.0066518441175914276,0.006595661887235433,0.014149672512016416,0.01597404344604729,0.017984497833574916,0.02556074255285978,0.015969545412638172,0.01813773488899166,0.005738606842678257,0.012054348206636485
2020-06-08,0.0077013990583051405,0.0068147732662210015,0.006386196169362295,0.00691810150250574,0.0063665121598557575,0.006103198334372721,0.008313841050681364,0.010964219556844972,0.008750475861823741,0.007371289020415466,0.011421907309805572,0.015159229835208992,0.007155227110355416,0.009960355295625539,0.008786341068602281,0.007965883211063823
2020-06-09,-0.0009826261436166204,-0.0028535999844359105,-0.00399263283555547,-0.00015989756955694804,-0.0017143606823536483,-0.00236219266914504,-0.0005032435012593693,-0.004481038001913866,-0.00503021108660822,-0.0037917999885044565,-0.0056566679792223115,-0.009943344707564243,-0.0014897020945213767,-0.006694859066158614,-0.0005002781833077828,-0.0023842607140158556
2020-06-10,0.002115441515096333,0.0010290989084192504,-0.000570930875133464,0.002680609654758497,0.0012110319025570517,-0.0001693376393091483,0.0025800683448604913,0.006292446332640438,-0.0007237126574408403,0.0011824450953793965,-0.00538906804958141,-0.010129673960748284,0.0030549580474310382,-0.007774387904966647,-0.00044816874255410694,0.0010885678211173303
2020-06-11,-0.03644639605166273,-0.02892235920133925,-0.03166904745110559,-0.022756424599910424,-0.025827194419245008,-0.02662899697300311,-0.027979378850198806,-0.03266862056085244,-0.03724803200203676,-0.03697598258228245,-0.03917470967946765,-0.04537981649567133,-0.03800520058531365,-0.042892260641950855,-0.024353645767673886,-0.030675800108537227
2020-06-12,0.006627847326378636,0.006010179373092397,0.00702283702053518,0.0031100489082272723,0.004594431309389138,0.005107612231968641,0.005321508387522292,0.003091774874320832,0.00848995691234732,0.00929028745139541,0.01219391898467869,0.010084541449741993,0.007626393436262094,0.01109099625906124,0.0047264723216121326,0.006094895981960705
2020-06-15,0.006650835211040782,0.007058577974656552,0.006158159922736503,0.004328277692562885,0.004052592984113721,0.004171191173056208,0.003860727187674082,0.0036031139912900165,0.005037986374469447,0.0024010499417727567,0.006518090255389061,0.004820099053579394,0.006148773825269025,0.006986992129114231,0.003176495073585603,0.00409317926269511
2020-06-16,0.012013872926087351,0.00802795773050184,0.009396252361971608,0.005512630178842022,0.008167075049061485,0.008556173351033798,0.008480767534005658,0.00894902868007212,0.011050912693677636,0.00985223492744158,0.012522149357321207,0.014337974308319153,0.012843567936902174,0.011725031481491462,0.009660532661636552,0.008990473941494121
2020-06-17,-0.0008573032613582841,-0.0018799131609961782,-0.002424658511189377,-0.0006658975596436976,-0.001177455980496873,-0.0014220677979282568,-0.001109311716852863,-0.0006304302113766711,-0.0007427228282190066,0.00043116410193920116,-0.0041980641268849666,-0.00830573870557831,-0.0015304785443959366,-0.004506914006064817,-0.0015376913483941166,-0.0016822785598302925
2020-06-18,0.001439230759293464,0.0013465542228319194,0.0008252663572085429,0.00301497333712284,0.0013428203732839706,0.0008743045680092987,0.0005037161278997893,-0.00057229081746355,-0.0001728052720229023,0.0009976402637223104,-0.0012339042892173023,0.0033665303234972303,0.0017950403634863666,0.0006491585971633684,0.00038851258736927186,0.0014227326700396504
2020-06-19,-0.0026704989503040853,-0.00248836123925102,-0.0033112202269383675,-0.0024775223248085076,-0.002571905449392382,-0.0025915622074952527,-0.0004311735838833995,0.0008168935579686834,-0.003615922656407751,-0.002687854481441416,-0.005163453537498626,-0.005674105005679792,-0.004017068073906067,-0.003963399689184839,-0.00019111514561022782,-0.002294834453360579
2020-06-22,0.005188205562634662,0.0025955809397115283,0.0026449241925413872,0.0028142817625912645,0.0026086530947337927,0.0027434874367879393,0.00408213081900195,0.0029109756878197947,0.005181555228255742,0.005244598778185905,0.0024135050921007873,0.0037162268140142453,0.00655786479600029,0.0017992861134538353,0.004026863135249404,0.003797708269114875
2020-06-23,0.003806545224129385,0.0017308223798830989,0.002394166347899249,0.000737472889697641,0.0020385109479886233,0.002150563285398297,0.0037882820406411975,0.005255870690956641,0.0032052081242057804,0.004034551374521786,0.0015013584124008083,0.002308213048562333,0.0035483311731096734,0.0030322253277060706,0.003857643007287557,0.002851847448347753
2020-06-24,-0.01576099328220993,-0.012191705799510549,-0.013687530800579767,-0.009492817993670128,-0.011258908734816747,-0.01161474099580671,-0.012334641244967798,-0.017365776720203636,-0.01675781069674523,-0.014284909392237482,-0.017358657147953753,-0.022734858110042375,-0.016148993418035246,-0.018690765104591982,-0.012348871199717375,-0.013336179288512922
2020-06-25,0.0071023657341434815,0.005408702313235727,0.005271516747650553,0.005775073678072253,0.0052313248490754825,0.005198468044955753,0.005077924526685398,0.009006815131779602,0.008040513649423478,0.006042975405886599,0.007663149998704757,0.009024946868499653,0.007760329057163764,0.010507457089450414,0.004779386253147768,0.006178612812779774
2020-06-26,-0.015255613427187406,-0.010352731451765703,-0.012432242421703208,-0.008391949651509342,-0.00999003174832068,-0.01046332011126135,-0.009639981929887274,-0.010050405628038791,-0.013432568106584983,-0.012956556263496708,-0.014504950318578201,-0.017460186675160194,-0.01447157983964654,-0.019095569778208706,-0.009352199344729825,-0.010674683444785735
2020-06-29,0.009550975367098298,0.008298460562294191,0.006238556158276259,0.006740314682738763,0.007566407658218361,0.007415839266036501,0.007477739125741251,0.007610177733930818,0.008989727462034676,0.008270985859102282,0.011108701515695492,0.010053880868512506,0.00955594554859613,0.009583990310047391,0.00762916901321577,0.007625528116751096
2020-06-30,0.009492328596193308,0.0061387145308509266,0.00740194918195571,0.004600706359030999,0.005211649972317707,0.005548952919574042,0.006460220496857546,0.009896368596174128,0.005211267073559252,0.0049240186988004095,0.00785642598362692,0.010166606733341839,0.009157035862771785,0.008287747409800445,0.007622966599074195,0.006026323857015133
2020-07-01,0.005197356662120659,0.0036528410005476266,0.003485466422351582,0.00247457140139479,0.002550854222584911,0.002795901008380688,0.00196672972624389,0.0006289614515629172,0.0036186453355377428,0.005113477326701945,0.0073547675678065,-0.001998335037760266,0.0031883412759654032,0.0011343639779320426,0.0006543533090144792,0.002768519830778429
